bookID,title,isbn,isbn13,language_code,  num_pages,publication_date,publisher
8750,L'Aube du désert,2226135510,9782226135513,fre,288,2002-11-01T00:00:00,Albin Michel
8758,The Beach,0582435676,9780582435674,eng,112,2001-02-19T00:00:00,Longman
8761,The Weekenders: Travels in the Heart of Africa,0091881803,9780091881801,eng,340,2001-11-08T00:00:00,Ebury Press
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,0307264556,9780307264558,eng,137,2006-08-01T00:00:00,Knopf Publishing Group
8766,Feel the Fear . . . and Do It Anyway,0345487427,9780345487421,eng,217,2006-12-26T00:00:00,Ballantine Books
8767,Touch & Feel: Animals Boxed Set,0789488779,9780789488770,eng,36,2003-02-15T00:00:00,DK Publishing
8768,Today I Feel Silly  Other Moods That Make My Day,0060245603,9780060245603,en-US,40,2007-07-31T00:00:00,HarperCollins
8770,My First Word Touch and Feel,0789479311,9780789479310,eng,12,2001-09-19T00:00:00,DK Children
8771,When I Feel Angry,0807588970,9780807588970,eng,24,2000-01-01T00:00:00,Albert Whitman  Company
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),0786818727,9780786818723,eng,10,2003-11-01T00:00:00,Disney Press
8787,The White Masai,0061131520,9780061131523,eng,320,2006-10-10T00:00:00,Amistad
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,0439401879,9780439401876,eng,128,2006-08-01T00:00:00,Scholastic Paperbacks
8799,Ahora sabréis lo que es correr,8439710097,9788439710097,spa,400,2004-03-31T00:00:00,Mondadori
8801,The Burgess Bird Book for Children,0486428400,9780486428406,eng,260,2003-04-23T00:00:00,Dover Publications
8804,The Burgess Animal Book for Children,0486437450,9780486437453,eng,275,2004-09-10T00:00:00,Dover Publications
8808,The Adventures of Jimmy Skunk,0486280233,9780486280233,eng,96,1994-05-20T00:00:00,Dover Publications
8809,The Wanting Seed,0393315088,9780393315080,en-US,288,1996-12-17T00:00:00,W. W. Norton  Company
8810,A Clockwork Orange,0141182601,9780141182605,eng,159,2000-02-24T00:00:00,Penguin Classics
8811,A Clockwork Orange,014027409X,9780140274097,eng,149,1998-09-03T00:00:00,Penguin Books
8813,Clockwork Orange,345316413X,9783453164130,ger,235,2000-03-01T00:00:00,Heyne
8814,A Clockwork Orange (Stage Play),0413735907,9780413735904,eng,51,2017-03-10T00:00:00,Methuen Drama
8818,One Hand Clapping,0786706317,9780786706310,eng,224,1999-07-15T00:00:00,Da Capo Press
8820,The Doctor is Sick,0393316025,9780393316025,eng,260,1997-08-17T00:00:00,W.W. Norton  Company
8822,Earthly Powers,0099468646,9780099468646,eng,649,2004-05-06T00:00:00,Vintage Classics
8829,Past Mortem,0552771236,9780552771238,eng,460,2005-05-02T00:00:00,Black Swan
8834,This Other Eden,055277183X,9780552771832,eng,400,2003-07-01T00:00:00,Black Swan
8840,Saint-Exupéry,0805079130,9780805079135,eng,560,2006-02-07T00:00:00,Holt Paperbacks
8848,Le Petit Prince,2070513289,9782070513284,fre,123,2004-02-01T00:00:00,Gallimard Jeunesse
8852,Macbeth,0743477103,9780743477109,eng,249,2013-07-01T00:00:00,Simon  Schuster
8853,Macbeth,0812035712,9780812035711,eng,224,1985-04-01T00:00:00,Barrons Educational Series
8856,Death of a Scriptwriter (Hamish Macbeth  #14),0446606987,9780446606981,eng,198,1999-06-01T00:00:00,Warner Books
8858,Death of a Poison Pen (Hamish Macbeth  #19),0446614890,9780446614894,en-US,227,2005-01-01T00:00:00,Warner Books
8859,Death of an Outsider (Hamish Macbeth  #3),0446614726,9780446614726,eng,194,2005-07-01T00:00:00,Warner Books
8860,Cliffs Notes on Shakespeare's Macbeth,0764586025,9780764586026,en-US,112,2000-05-30T00:00:00,Cliffs Notes
8861,Death of an Addict (Hamish Macbeth  #15),0446608289,9780446608282,eng,214,2001-03-01T00:00:00,Warner Books
8862,A Year in the Life of William Shakespeare: 1599,0060088745,9780060088743,eng,333,2006-06-13T00:00:00,Harper Perennial
8865,Who Was William Shakespeare?,0448439042,9780448439044,eng,105,2006-12-28T00:00:00,Grosset & Dunlap
8875,Planet of the Apes,0517209489,9780517209486,en-US,192,2000-06-06T00:00:00,Wings
8879,Planet of the Apes: Colony,0060086211,9780060086213,eng,288,2003-03-25T00:00:00,HarperEntertainment
8880,Planet of the Apes  Volume 1: Old Gods,1569716684,9781569716687,eng,80,2002-03-05T00:00:00,Dark Horse Comics
8881,Planet of the Apes: The Fall,0060086203,9780060086206,eng,288,2002-06-04T00:00:00,HarperEntertainment
8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,0345251679,9780345251671,eng,0,1976-04-12T00:00:00,Ballantine Books
8891,Return to the Planet of the Apes:  Visions from Nowhere,0345251229,9780345251220,eng,183,1976-06-01T00:00:00,Ballantine Books
8895,Planet of the Apes: The Human War,184023380X,9781840233803,eng,72,2001-07-27T00:00:00,Titan Books Ltd
8901,Battle for the Planet of the Apes,0891901639,9780891901631,eng,158,1973-06-01T00:00:00,Award Books
8908,World War Z: An Oral History of the Zombie War,0307346609,9780307346605,eng,342,2006-09-12T00:00:00,Crown
8909,The War of the Worlds,0375759239,9780375759239,eng,192,2002-03-12T00:00:00,Modern Library
8910,The Second World War: A Complete History,0805076239,9780805076233,eng,928,2004-06-01T00:00:00,Holt McDougal
8915,A Short History of World War II,0688085873,9780688085872,eng,416,1980-01-01T00:00:00,William Morrow Paperbacks
8916,The Complete Science Fiction Treasury of H.G. Wells,0517052253,9780517052259,eng,0,1987-06-24T00:00:00,Random House Value Publishing
8917,Best Science Fiction Stories of H. G. Wells,0486215318,9780486215310,eng,320,2011-11-24T00:00:00,Dover Publications
8919,The Invisible Man,0439574277,9780439574273,eng,208,2004-09-01T00:00:00,Scholastic Paperbacks
8921,The Hound of the Baskervilles,0451528018,9780451528018,eng,256,2001-07-01T00:00:00,Signet
8922,The Hound of the Baskervilles (Sherlock Holmes  #5),9626343346,9789626343340,eng,5,2005-03-30T00:00:00,Naxos Audiobooks
8924,The Hound of the Baskervilles,0763630640,9780763630645,eng,272,2006-08-22T00:00:00,Candlewick Press
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),1596792507,9781596792500,en-US,237,2005-01-01T00:00:00,Abdo Publishing Company
8930,Jamie's Italy,1401301959,9781401301958,eng,320,2006-11-14T00:00:00,Hachette Books
8931,Jamie's Dinners: The Essential Family Cookbook,1401301940,9781401301941,eng,336,2004-11-03T00:00:00,Hachette Books
8951,The Lake of Souls (Cirque du Freak #10),0316016659,9780316016650,eng,272,2006-09-06T00:00:00,Little  Brown Books for Young Readers
8953,Freak the Mighty (Freak The Mighty  #1),0439286069,9780439286060,eng,169,2001-06-01T00:00:00,Scholastic Paperbacks
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,0142002267,9780142002261,eng,372,2002-07-30T00:00:00,Penguin Books
8960,Vampire Mountain (Cirque Du Freak  #4),0316905747,9780316905749,eng,208,2003-09-01T00:00:00,Little  Brown Young Readers
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),1577780728,9781577780724,eng,383,1999-01-15T00:00:00,Albury Publishing
8967,Trials of Death (Cirque Du Freak  #5),0316000957,9780316000956,eng,202,2008-01-18T00:00:00,Little  Brown Books for Young Readers
8969,Sister Freaks: Stories of Women Who Gave Up Everything for God,0446695602,9780446695602,en-US,320,2005-10-05T00:00:00,FaithWords
8971,Freaks of the Storm: From Flying Cows to Stealing Thunder: The World's Strangest True Weather Stories,1560258012,9781560258018,eng,371,2006-12-29T00:00:00,Thunder's Mouth Press Books
8974,Freak Show: Presenting Human Oddities for Amusement and Profit,0226063127,9780226063126,eng,336,1990-05-15T00:00:00,University of Chicago Press
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,1577782089,9781577782087,eng,184,2001-11-01T00:00:00,Bethany House Publishers
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,0823016625,9780823016624,eng,144,2004-06-01T00:00:00,Watson-Guptill Publications
8988,Jesus Freaks,0976249871,9780976249870,eng,390,2006-04-20T00:00:00,Deadite Press (Eraserhead Press)
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),1588993000,9781588993007,eng,184,2005-07-01T00:00:00,Dr. Master Productions Inc.
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,1583227202,9781583227206,eng,234,2006-05-02T00:00:00,Seven Stories Press
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,0767916034,9780767916035,eng,222,2006-09-12T00:00:00,Anchor Books
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),0806527285,9780806527284,eng,288,2006-01-01T00:00:00,Citadel
9012,Holidays on Ice,0316779237,9780316779234,eng,134,1998-11-01T00:00:00,Back Bay
9013,The Long Walk: The True Story of a Trek to Freedom,1592289444,9781592289448,eng,256,2006-04-01T00:00:00,Lyons Press
9014,The Long Walk,0451196716,9780451196712,eng,370,1999-04-01T00:00:00,Signet
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,1586216880,9781586216887,eng,6,2004-12-01T00:00:00,Little  Brown & Company
9019,Navajo Long Walk,1879373564,9781879373563,eng,128,1994-07-01T00:00:00,Roberts Rinehart Publishers
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,0553813536,9780553813531,eng,496,2004-04-01T00:00:00,Bantam Press
9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,0385602731,9780385602730,eng,447,2003-03-03T00:00:00,Doubleday
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,0394705122,9780394705125,eng,224,1964-03-12T00:00:00,Vintage
9058,Charles Dickens as a Legal Historian,1886363064,9781886363069,eng,166,2010-02-01T00:00:00,Lawbook Exchange  Ltd.
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),0226348180,9780226348186,eng,498,1979-11-19T00:00:00,University of Chicago Press
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),0312182627,9780312182625,eng,169,1999-01-01T00:00:00,Bedford Books
9072,The Historian,1415929017,9781415929018,eng,26,2005-12-13T00:00:00,Books on Tape
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,140004684X,9781400046843,eng,320,2003-01-07T00:00:00,Broadway Books
9082,In a Dry Season (Inspector Banks  #10),0380794772,9780380794775,eng,480,2000-07-03T00:00:00,Avon
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,0975323113,9780975323113,en-US,336,2004-05-01T00:00:00,East Bay Municipal Utility District
9099,In Focus: National Geographic Greatest Portraits,079227363X,9780792273639,eng,504,2004-10-01T00:00:00,National Geographic Society
9100,Portrait Photographer's Handbook,1584281405,9781584281405,eng,128,2004-09-28T00:00:00,Amherst Media  Inc.
9106,Portrait in Death (In Death  #16),0749934425,9780749934422,en-US,354,2005-12-01T00:00:00,Piatkus Books
9107,Posing for Portrait Photography: A Head-To-Toe Guide,1584281340,9781584281344,eng,124,2004-07-01T00:00:00,Amherst Media
9118,Le Portrait de Dorian Gray,2266082655,9782266082655,fre,345,1998-06-04T00:00:00,Pocket
9121,The Portrait of Dorian Gray,1842161903,9781842161906,eng,51,1999-10-10T00:00:00,Express Publishing
9122,The Picture of Dorian Gray,0393955680,9780393955682,eng,462,1988-01-01T00:00:00,W. W. Norton & Company
9124,The Picture of Dorian Gray,0393927547,9780393927542,en-US,517,2006-08-01T00:00:00,W. W. Norton & Company
9125,The Picture of Dorian Gray,0192807293,9780192807298,eng,229,2006-11-01T00:00:00,Oxford University Press  USA
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,0231121253,9780231121255,eng,265,2000-06-22T00:00:00,Columbia University Press
9140,Technical Manual and Dictionary of Classical Ballet,0486218430,9780486218434,eng,176,1982-06-01T00:00:00,Dover Publications
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,074326407X,9780743264075,eng,333,2005-10-11T00:00:00,Touchstone
9143,Ballet Class,0486296385,9780486296388,en-US,48,1997-07-02T00:00:00,Dover Publications
9144,NYC Ballet Workout,0688152023,9780688152024,eng,208,1997-01-13T00:00:00,William Morrow Paperbacks
9148,The Illustrated Book of Ballet Stories (with CD),0789460971,9780789460974,eng,64,2000-06-14T00:00:00,DK Children
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),0448435365,9780448435367,eng,144,2005-01-13T00:00:00,Grosset & Dunlap
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),0448437694,9780448437699,eng,144,2005-05-05T00:00:00,Grosset & Dunlap
9153,The Barefoot Book Of Ballet Stories,1841482641,9781841482644,eng,96,2004-09-01T00:00:00,Barefoot Books
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),0448442515,9780448442518,eng,144,2006-08-03T00:00:00,Grosset & Dunlap
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,0385033982,9780385033985,en-US,560,1975-05-20T00:00:00,Anchor
9164,Ballet for Dummies,0764525689,9780764525681,eng,348,2003-10-03T00:00:00,For Dummies
9171,Time for Ballet,0803729782,9780803729780,eng,32,2004-03-30T00:00:00,Dial
9184,Ballet in Western Culture: A History of Its Origins and Evolution,0415942578,9780415942577,eng,368,2002-08-11T00:00:00,Routledge
9186,Angelina's Ballet Class,044844013X,9780448440132,eng,24,2006-01-19T00:00:00,Grosset & Dunlap
9203,San Francisco Ballet at Seventy-Five,0811856984,9780811856980,en-US,188,2007-11-12T00:00:00,Chronicle Books
9216,Ballet and Modern Dance,0500203520,9780500203521,eng,224,2002-06-17T00:00:00,Thames  Hudson
9223,Teaching Classical Ballet,081301395X,9780813013954,eng,200,1996-04-20T00:00:00,University Press of Florida
9236,Drat! We're Rats! (Scrambled Legs  #1),0970016409,9780970016409,eng,160,2000-09-01T00:00:00,Starcatcher Press
9245,Battle of the Bunheads (Scrambled Legs  #2),0970016417,9780970016416,eng,160,2000-09-01T00:00:00,Starcatcher Press
9253,Blubberina (Scrambled Legs  #5),0590428888,9780590428880,eng,135,1989-10-01T00:00:00,Scholastic
9262,The Books in My Life,0811201082,9780811201087,eng,327,1969-01-17T00:00:00,New Directions
9282,The Smoke Jumper,0440235162,9780440235163,eng,576,2002-07-30T00:00:00,Dell
9288,La casa de los espíritus,9500717638,9789500717632,spa,456,2000-09-01T00:00:00,Sudamericana
9298,Last Chance Saloon,0060086246,9780060086244,en-US,528,2003-05-27T00:00:00,HarperCollins Publishers
9299,Anybody Out There? (Walsh Family  #4),0060731303,9780060731304,eng,456,2006-05-09T00:00:00,William Morrow
9300,Watermelon (Walsh Family  #1),0099489988,9780099489986,eng,520,2005-07-07T00:00:00,Arrow
9301,Rachel's Holiday (Walsh Family  #2),0060090383,9780060090388,eng,578,2007-01-23T00:00:00,William Morrow Paperbacks
9303,Lucy Sullivan Is Getting Married,0060090375,9780060090371,en-US,640,2007-01-23T00:00:00,William Morrow Paperbacks
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,0060787031,9780060787035,eng,368,2005-09-06T00:00:00,William Morrow Paperbacks
9305,No Dress Rehearsal,1902602323,9781902602325,eng,79,2000-12-01T00:00:00,New Island Books
9325,Fullmetal Alchemist  Vol. 10,1421504618,9781421504612,eng,200,2006-11-21T00:00:00,VIZ Media LLC
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),1421501759,9781421501758,eng,200,2006-01-10T00:00:00,VIZ Media LLC
9327,The House of the Spirits,0552995886,9780552995887,eng,491,1986-08-08T00:00:00,Black Swan
9330,The House of the Spirits,1400043182,9781400043187,eng,488,2005-04-19T00:00:00,Everyman's Library
9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",1932206108,9781932206104,eng,228,2004-01-01T00:00:00,Frederick P. Lenz Foundation for American Buddhism
9338,Insights: Talks On The Nature Of Existence,1932206086,9781932206081,eng,304,2003-01-01T00:00:00,Frederick P. Lenz Foundation for American Buddhism
9345,Palestine: Peace Not Apartheid,0743285026,9780743285025,eng,288,2006-11-30T00:00:00,Simon & Schuster
9346,Our Endangered Values: America's Moral Crisis,0743285018,9780743285018,eng,224,2006-09-26T00:00:00,Simon  Schuster
9347,An Hour Before Daylight: Memories of a Rural Boyhood,0743211995,9780743211994,eng,288,2001-10-16T00:00:00,Simon  Schuster
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,0895260905,9780895260901,eng,272,2004-03-19T00:00:00,Regnery Publishing
9350,The Virtues of Aging,0345425928,9780345425928,eng,160,1998-10-13T00:00:00,Ballantine Books
9351,Living Faith,0812930347,9780812930344,eng,288,1998-09-14T00:00:00,Three Rivers Press (CA)
9352,Sharing Good Times,0743270681,9780743270687,eng,192,2005-11-07T00:00:00,Simon  Schuster
9355,Until I Find You,0345479726,9780345479723,eng,820,2006-05-30T00:00:00,Ballantine Books
9361,Atlas Shrugged,0525948929,9780525948926,eng,1176,2005-04-21T00:00:00,Dutton
9362,Atlas Shrugged,0452286360,9780452286368,eng,1192,2004-12-28T00:00:00,NAL
9363,Atlas Shrugged,0451171926,9780451171924,eng,1074,1992-03-03T00:00:00,Signet
9365,Atlas Shrugged,0394415760,9780394415765,en-US,1168,1957-10-12T00:00:00,Random House
9370,Skinny Legs and All,1842430343,9781842430347,eng,422,2002-03-10T00:00:00,No Exit Press
9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,0449910288,9780449910283,eng,224,1995-09-11T00:00:00,Ballantine Books
9386,Free Play: Improvisation in Life and Art,0874776317,9780874776317,eng,224,1991-05-01T00:00:00,Tarcherperigee
9409,The Sari Shop,039332690X,9780393326901,eng,224,2005-06-17T00:00:00,W. W. Norton  Company
9416,Confessions of a Shopaholic (Shopaholic  #1),0440241413,9780440241416,eng,368,2003-11-04T00:00:00,Dell Publishing Company
9417,Shopaholic and Sister (Shopaholic  #4),044024191X,9780440241911,eng,388,2006-11-28T00:00:00,Dell Publishing Company
9418,Shopaholic Takes Manhattan (Shopaholic  #2),0440241812,9780440241812,eng,387,2004-12-27T00:00:00,Dell Publishing Company
9419,Shopaholic Ties the Knot (Shopaholic  #3),0440241898,9780440241898,eng,407,2004-08-31T00:00:00,Dell Publishing Company
9420,Shopaholic & Baby (Shopaholic  #5),0385338708,9780385338707,eng,359,2007-02-27T00:00:00,Dial Press
